date,channel,conversions,revenue,emails_sent,impressions,spend,clicks,week
2024-12-04,Social Media,8,627.58,,18724.0,189.95,299.0,2024-49
2024-12-05,Email,10,1441.32,2606.0,,0.0,107.336278009687,2024-49
2024-12-05,PPC,11,1147.1200000000001,,,230.1,0.0,2024-49
2024-12-05,Social Media,6,986.0900000000001,,15764.0,143.9,242.0,2024-49
2024-12-06,Email,10,1386.21,1910.0,,0.0,127.33529983043113,2024-49
2024-12-06,PPC,17,1977.79,,,290.45,0.0,2024-49
2024-12-06,Social Media,5,593.29,,13075.0,109.87,195.0,2024-49
2024-12-07,Email,14,1749.16,2346.0,,0.0,150.33098409700986,2024-49
2024-12-07,PPC,11,935.03,,,246.04,0.0,2024-49
2024-12-07,Social Media,4,423.69000000000005,,11933.0,109.36,178.0,2024-49
2024-12-08,Email,9,1014.55,2003.0,,0.0,115.32084211729916,2024-49
2024-12-08,PPC,14,1529.74,,,278.71,0.0,2024-49
2024-12-08,Social Media,3,210.01,,12435.0,139.78,129.0,2024-49
2024-12-09,Email,9,1145.13,2087.0,,0.0,105.3023997617563,2024-50
2024-12-09,PPC,14,1282.3,,,278.57,0.0,2024-50
2024-12-09,Social Media,3,179.59,,17928.0,174.26,181.0,2024-50
2024-12-10,Email,10,1174.97,3277.0,,0.0,147.27320364745557,2024-50
2024-12-10,PPC,15,1450.32,,,246.74,0.0,2024-50
2024-12-10,Social Media,5,263.0,,15967.0,155.99,213.0,2024-50
2024-12-11,Email,10,1530.53,2876.0,,0.0,133.23082727026755,2024-50
2024-12-11,PPC,12,1279.88,,,173.88,0.0,2024-50
2024-12-11,Social Media,3,206.70999999999998,,11542.0,117.86,128.0,2024-50
2024-12-12,Email,7,956.07,2345.0,,0.0,98.172877069856,2024-50
2024-12-12,PPC,11,923.57,,,184.56,0.0,2024-50
2024-12-12,Social Media,4,303.38,,14003.0,174.59,184.0,2024-50
2024-12-13,Email,7,905.77,2514.0,,0.0,108.09699841233196,2024-50
2024-12-13,PPC,11,973.8599999999999,,,231.49,0.0,2024-50
2024-12-13,Social Media,6,615.15,,13238.0,140.13,240.0,2024-50
2024-12-14,Email,12,1613.54,2766.0,,0.0,129.00088147561237,2024-50
2024-12-14,PPC,9,836.9499999999999,,,216.68,0.0,2024-50
2024-12-14,Social Media,5,529.3399999999999,,15011.0,133.01,261.0,2024-50
2024-12-15,Email,11,1582.8,3161.0,,0.0,143.88226702277217,2024-50
2024-12-15,PPC,13,1487.44,,,248.29,0.0,2024-50
2024-12-15,Social Media,4,294.1,,16489.0,157.23,166.0,2024-50
2024-12-16,Email,13,1749.61,3076.0,,0.0,152.7389520489602,2024-51
2024-12-16,PPC,12,865.62,,,200.33,0.0,2024-51
2024-12-16,Social Media,4,370.89,,12420.0,127.04,173.0,2024-51
2024-12-17,Email,11,1295.77,3192.0,,0.0,142.568795287764,2024-51
2024-12-17,PPC,19,2087.99,,,311.2,0.0,2024-51
2024-12-17,Social Media,4,339.41,,15672.0,133.35,206.0,2024-51
2024-12-18,Email,10,1467.4,2121.0,,0.0,124.36972256326048,2024-51
2024-12-18,PPC,12,1021.74,,,282.06,0.0,2024-51
2024-12-18,Social Media,7,406.75,,16471.0,175.03,264.0,2024-51
2024-12-19,Email,9,1031.56,1852.0,,0.0,100.13973197437578,2024-51
2024-12-19,PPC,11,1078.71,,,224.4,0.0,2024-51
2024-12-19,Social Media,7,409.56,,17152.0,177.2,321.0,2024-51
2024-12-20,Email,10,1341.83,2287.0,,0.0,118.87689889859529,2024-51
2024-12-20,PPC,12,1346.71,,,256.16,0.0,2024-51
2024-12-20,Social Media,2,114.17,,9123.0,103.76,92.0,2024-51
2024-12-21,Email,11,1378.38,2113.0,,0.0,127.57938080251752,2024-51
2024-12-21,PPC,10,1100.3700000000001,,,260.92,0.0,2024-51
2024-12-21,Social Media,6,451.59000000000003,,21519.0,179.53,239.0,2024-51
2024-12-22,Email,15,2572.7,2852.0,,0.0,159.24542184722822,2024-51
2024-12-22,PPC,12,938.38,,,237.29,0.0,2024-51
2024-12-22,Social Media,5,365.78,,17170.0,163.06,183.0,2024-51
2024-12-23,Email,12,1365.1299999999999,2459.0,,0.0,153.87335727698306,2024-52
2024-12-23,PPC,11,925.73,,,240.98,0.0,2024-52
2024-12-23,Social Media,3,312.84000000000003,,10769.0,114.93,171.0,2024-52
2024-12-24,Email,14,1799.45,2560.0,,0.0,152.4616175802301,2024-52
2024-12-24,PPC,14,1490.07,,,208.77,0.0,2024-52
2024-12-24,Social Media,6,551.5699999999999,,11532.0,144.0,303.0,2024-52
2024-12-25,Email,11,1148.65,3084.0,,0.0,143.00873241257128,2024-52
2024-12-25,PPC,10,1063.93,,,221.39,0.0,2024-52
2024-12-25,Social Media,5,557.63,,9922.0,116.17,211.0,2024-52
2024-12-26,Email,9,1163.85,2523.0,,0.0,108.51333427185764,2024-52
2024-12-26,PPC,9,942.5799999999999,,,215.68,0.0,2024-52
2024-12-26,Social Media,4,474.22,,9647.0,100.0,145.0,2024-52
2024-12-27,Email,13,1860.32,3260.0,,0.0,140.97416191623253,2024-52
2024-12-27,PPC,17,1622.24,,,272.78,0.0,2024-52
2024-12-27,Social Media,5,451.67999999999995,,12482.0,146.04,238.0,2024-52
2024-12-28,Email,11,1338.1,2755.0,,0.0,147.3900635165794,2024-52
2024-12-28,PPC,11,1130.42,,,232.0,0.0,2024-52
2024-12-28,Social Media,5,440.48,,11660.0,121.2,229.0,2024-52
2024-12-29,Email,7,871.16,1790.0,,0.0,103.7599995354948,2024-52
2024-12-29,PPC,15,1909.43,,,253.32,0.0,2024-52
2024-12-29,Social Media,4,289.18,,13246.0,130.32,209.0,2024-52
2024-12-30,Email,8,1022.88,1530.0,,0.0,101.08304532559028,2025-01
2024-12-30,PPC,8,864.5699999999999,,,234.12,0.0,2025-01
2024-12-30,Social Media,3,189.48,,8970.0,102.52,129.0,2025-01
2024-12-31,Email,10,1012.49,2481.0,,0.0,119.35839344062973,2025-01
2024-12-31,PPC,14,1385.79,,,309.95,0.0,2025-01
2024-12-31,Social Media,2,128.34,,9048.0,101.76,111.0,2025-01
2025-01-01,Email,10,1344.24,2544.0,,0.0,113.585355653724,2025-01
2025-01-01,PPC,10,910.15,,,203.97,0.0,2025-01
2025-01-01,Social Media,3,394.29,,13995.0,156.81,150.0,2025-01
2025-01-02,Email,7,861.39,1693.0,,0.0,99.76336467754,2025-01
2025-01-02,PPC,12,1472.77,,,206.17,0.0,2025-01
2025-01-02,Social Media,7,460.65000000000003,,17256.0,164.24,326.0,2025-01
2025-01-03,Email,13,1778.27,3420.0,,0.0,158.89197558222352,2025-01
2025-01-03,PPC,10,1218.72,,,205.75,0.0,2025-01
2025-01-03,Social Media,2,327.5,,9447.0,94.6,144.0,2025-01
2025-01-04,Email,9,1204.29,2200.0,,0.0,130.9708669074921,2025-01
2025-01-04,PPC,15,1576.53,,,315.96,0.0,2025-01
2025-01-04,Social Media,5,250.56,,13667.0,119.82,203.0,2025-01
2025-01-05,Email,7,963.4000000000001,2191.0,,0.0,101.99984146611835,2025-01
2025-01-05,PPC,8,699.88,,,219.42,0.0,2025-01
2025-01-05,Social Media,5,525.8299999999999,,12365.0,116.22,227.0,2025-01
2025-01-06,Email,13,1629.39,2061.0,,0.0,132.97882683679543,2025-02
2025-01-06,PPC,9,945.63,,,214.79,0.0,2025-02
2025-01-06,Social Media,4,374.46999999999997,,9809.0,108.42,231.0,2025-02
2025-01-07,Email,12,1685.99,2965.0,,0.0,148.9078755451524,2025-02
2025-01-07,PPC,14,1485.44,,,256.21,0.0,2025-02
2025-01-07,Social Media,3,92.99000000000001,,13747.0,145.69,158.0,2025-02
2025-01-08,Email,13,2044.46,3290.0,,0.0,143.78716493246765,2025-02
2025-01-08,PPC,10,1335.87,,,213.29,0.0,2025-02
2025-01-08,Social Media,5,250.65,,13014.0,155.65,268.0,2025-02
2025-01-09,Email,12,1373.15,2350.0,,0.0,126.616996712408,2025-02
2025-01-09,PPC,14,1119.37,,,301.34,0.0,2025-02
2025-01-09,Social Media,7,475.23,,17179.0,166.83,269.0,2025-02
2025-01-10,Email,7,1007.0,2631.0,,0.0,109.39779621690172,2025-02
2025-01-10,PPC,11,1787.03,,,283.05,0.0,2025-02
2025-01-10,Social Media,5,425.19,,9093.0,106.05,244.0,2025-02
2025-01-11,Email,13,1551.09,3127.0,,0.0,140.1301113330302,2025-02
2025-01-11,PPC,12,1443.97,,,252.25,0.0,2025-02
2025-01-11,Social Media,3,171.84,,8600.0,100.49,185.0,2025-02
2025-01-12,Email,11,1308.79,2444.0,,0.0,144.81461113359546,2025-02
2025-01-12,PPC,11,1023.6,,,234.16,0.0,2025-02
2025-01-12,Social Media,3,209.17999999999998,,10029.0,98.0,128.0,2025-02
2025-01-13,Email,12,1458.99,2244.0,,0.0,143.4520842047868,2025-03
2025-01-13,PPC,11,1232.95,,,291.8,0.0,2025-03
2025-01-13,Social Media,5,347.68,,14709.0,157.01,248.0,2025-03
2025-01-14,Email,8,961.15,2183.0,,0.0,98.04343667512586,2025-03
2025-01-14,PPC,12,1597.24,,,265.96,0.0,2025-03
2025-01-14,Social Media,4,418.47999999999996,,10845.0,134.78,173.0,2025-03
2025-01-15,Email,9,1056.6100000000001,3159.0,,0.0,127.5896899506173,2025-03
2025-01-15,PPC,13,1210.92,,,314.39,0.0,2025-03
2025-01-15,Social Media,7,782.52,,14630.0,143.3,259.0,2025-03
2025-01-16,Email,11,1701.24,1807.0,,0.0,115.0919781617656,2025-03
2025-01-16,PPC,18,2042.94,,,334.47,0.0,2025-03
2025-01-16,Social Media,6,341.56,,13207.0,125.98,236.0,2025-03
2025-01-17,Email,11,1480.64,3131.0,,0.0,159.5515453288397,2025-03
2025-01-17,PPC,19,1617.3799999999999,,,304.25,0.0,2025-03
2025-01-17,Social Media,8,558.61,,13826.0,159.21,337.0,2025-03
2025-01-18,Email,12,1720.99,3192.0,,0.0,139.9697422524698,2025-03
2025-01-18,PPC,10,1234.19,,,267.22,0.0,2025-03
2025-01-18,Social Media,4,349.33,,12304.0,106.36,162.0,2025-03
2025-01-19,Email,7,949.24,2495.0,,0.0,103.34802313734974,2025-03
2025-01-19,PPC,13,1579.72,,,328.48,0.0,2025-03
2025-01-19,Social Media,3,224.89,,7546.0,91.48,119.0,2025-03
2025-01-20,Email,11,1384.27,2432.0,,0.0,150.68794195748228,2025-04
2025-01-20,PPC,18,2183.0,,,311.31,0.0,2025-04
2025-01-20,Social Media,5,308.84,,11967.0,134.57,215.0,2025-04
2025-01-21,Email,11,1374.4099999999999,3547.0,,0.0,162.99114857205336,2025-04
2025-01-21,PPC,17,2273.61,,,336.38,0.0,2025-04
2025-01-21,Social Media,5,336.46000000000004,,15570.0,148.76,213.0,2025-04
2025-01-22,Email,11,1288.87,2485.0,,0.0,124.25938460164366,2025-04
2025-01-22,PPC,20,1874.57,,,326.5,0.0,2025-04
2025-01-22,Social Media,7,527.21,,12219.0,147.42,253.0,2025-04
2025-01-23,Email,10,1524.71,2776.0,,0.0,124.49447907508385,2025-04
2025-01-23,PPC,13,1306.74,,,280.7,0.0,2025-04
2025-01-23,Social Media,4,387.81,,8639.0,98.94,192.0,2025-04
2025-01-24,Email,9,1191.85,1829.0,,0.0,101.69834385783524,2025-04
2025-01-24,PPC,11,1243.96,,,288.02,0.0,2025-04
2025-01-24,Social Media,3,415.01,,10459.0,98.01,146.0,2025-04
2025-01-25,Email,14,1751.58,3188.0,,0.0,148.87296887332178,2025-04
2025-01-25,PPC,12,1189.66,,,230.42,0.0,2025-04
2025-01-25,Social Media,5,467.22,,12548.0,130.98,193.0,2025-04
2025-01-26,Email,11,1220.81,2497.0,,0.0,114.02041712915768,2025-04
2025-01-26,PPC,24,2159.99,,,348.32,0.0,2025-04
2025-01-26,Social Media,4,177.56,,8274.0,92.56,146.0,2025-04
2025-01-27,Email,14,1860.59,2448.0,,0.0,147.14281956070312,2025-05
2025-01-27,PPC,14,1554.67,,,320.9,0.0,2025-05
2025-01-27,Social Media,8,673.3199999999999,,16613.0,151.13,312.0,2025-05
2025-01-28,Email,11,1642.89,1931.0,,0.0,119.24236970483511,2025-05
2025-01-28,PPC,14,1648.1,,,337.44,0.0,2025-05
2025-01-28,Social Media,4,259.7,,13441.0,140.95,218.0,2025-05
2025-01-29,Email,8,925.87,1610.0,,0.0,87.32131821724822,2025-05
2025-01-29,PPC,10,940.94,,,217.79,0.0,2025-05
2025-01-29,Social Media,5,403.34999999999997,,10424.0,116.14,252.0,2025-05
2025-01-30,Email,9,1286.41,2620.0,,0.0,112.38196724698705,2025-05
2025-01-30,PPC,17,1528.02,,,343.06,0.0,2025-05
2025-01-30,Social Media,5,375.07,,8809.0,102.2,204.0,2025-05
2025-01-31,Email,11,1641.8600000000001,2813.0,,0.0,119.42666468227266,2025-05
2025-01-31,PPC,11,1013.74,,,269.51,0.0,2025-05
2025-01-31,Social Media,4,221.4,,12235.0,140.37,192.0,2025-05
2025-02-01,Email,8,999.5699999999999,2516.0,,0.0,114.45779828200496,2025-05
2025-02-01,PPC,11,1065.71,,,243.71,0.0,2025-05
2025-02-01,Social Media,4,373.42,,14452.0,139.32,158.0,2025-05
2025-02-02,Email,6,695.9100000000001,1368.0,,0.0,87.47778970760866,2025-05
2025-02-02,PPC,12,1156.8,,,255.95,0.0,2025-05
2025-02-02,Social Media,2,229.14,,8442.0,105.3,108.0,2025-05
2025-02-03,Email,7,1007.78,1421.0,,0.0,85.48908847014124,2025-06
2025-02-03,PPC,18,1620.19,,,275.69,0.0,2025-06
2025-02-03,Social Media,3,141.43,,12645.0,106.54,108.0,2025-06
2025-02-04,Email,8,949.23,2108.0,,0.0,89.4941658077907,2025-06
2025-02-04,PPC,20,2084.02,,,326.54,0.0,2025-06
2025-02-04,Social Media,3,346.86,,15864.0,152.7,171.0,2025-06
2025-02-05,Email,7,1047.45,1749.0,,0.0,104.49550850906716,2025-06
2025-02-05,PPC,12,1204.1100000000001,,,231.15,0.0,2025-06
2025-02-05,Social Media,4,282.01,,15038.0,125.36,194.0,2025-06
2025-02-06,Email,7,834.9,2334.0,,0.0,109.49561269712684,2025-06
2025-02-06,PPC,16,1646.96,,,276.91,0.0,2025-06
2025-02-06,Social Media,3,401.02,,8395.0,75.02,125.0,2025-06
2025-02-07,Email,8,1038.8600000000001,1619.0,,0.0,104.49697759076382,2025-06
2025-02-07,PPC,15,1650.05,,,290.59,0.0,2025-06
2025-02-07,Social Media,4,336.91,,9320.0,114.26,187.0,2025-06
2025-02-08,Email,6,824.6999999999999,1394.0,,0.0,85.50209925766495,2025-06
2025-02-08,PPC,20,1994.1,,,365.06,0.0,2025-06
2025-02-08,Social Media,4,345.59000000000003,,13109.0,144.12,218.0,2025-06
2025-02-09,Email,8,1013.77,1670.0,,0.0,89.51346437554041,2025-06
2025-02-09,PPC,14,1503.1,,,269.39,0.0,2025-06
2025-02-09,Social Media,2,91.54,,6930.0,79.36,113.0,2025-06
2025-02-10,Email,9,890.94,2066.0,,0.0,116.53354401672432,2025-07
2025-02-10,PPC,14,1495.2,,,299.41,0.0,2025-07
2025-02-10,Social Media,6,512.5699999999999,,11233.0,132.79,218.0,2025-07
2025-02-11,Email,9,948.86,1972.0,,0.0,119.56478747178114,2025-07
2025-02-11,PPC,18,1780.55,,,366.71,0.0,2025-07
2025-02-11,Social Media,5,391.05,,13012.0,121.75,232.0,2025-07
2025-02-12,Email,11,1516.54,2454.0,,0.0,119.60961612755452,2025-07
2025-02-12,PPC,10,785.3399999999999,,,238.79,0.0,2025-07
2025-02-12,Social Media,5,266.99,,14320.0,128.43,211.0,2025-07
2025-02-13,Email,6,730.88,1418.0,,0.0,88.67041741496143,2025-07
2025-02-13,PPC,18,2175.88,,,327.3,0.0,2025-07
2025-02-13,Social Media,3,319.69,,10865.0,114.35,163.0,2025-07
2025-02-14,Email,10,1379.74,2496.0,,0.0,112.74953884165816,2025-07
2025-02-14,PPC,17,1639.26,,,334.98,0.0,2025-07
2025-02-14,Social Media,6,364.22,,17494.0,149.91,226.0,2025-07
2025-02-15,Email,7,1008.4399999999999,1926.0,,0.0,82.84928212449357,2025-07
2025-02-15,PPC,9,1011.22,,,244.75,0.0,2025-07
2025-02-15,Social Media,2,167.53,,16108.0,136.96,144.0,2025-07
2025-02-16,Email,8,1280.08,2207.0,,0.0,105.97189743641606,2025-07
2025-02-16,PPC,21,2297.54,,,353.22,0.0,2025-07
2025-02-16,Social Media,5,556.59,,12781.0,134.3,194.0,2025-07
2025-02-17,Email,6,761.72,1369.0,,0.0,77.1195777822126,2025-08
2025-02-17,PPC,11,759.5,,,315.81,0.0,2025-08
2025-02-17,Social Media,3,343.96000000000004,,10092.0,95.02,168.0,2025-08
2025-02-18,Email,9,1354.11,2640.0,,0.0,114.29445351713927,2025-08
2025-02-18,PPC,10,1024.16,,,273.0,0.0,2025-08
2025-02-18,Social Media,6,420.22,,14472.0,132.91,240.0,2025-08
2025-02-19,Email,7,1162.24,1694.0,,0.0,74.49858702214236,2025-08
2025-02-19,PPC,10,910.3,,,261.1,0.0,2025-08
2025-02-19,Social Media,2,138.96,,8615.0,86.63,102.0,2025-08
2025-02-20,Email,10,1346.75,2207.0,,0.0,128.73396754898005,2025-08
2025-02-20,PPC,14,1490.3,,,295.59,0.0,2025-08
2025-02-20,Social Media,5,416.02,,14253.0,135.83,195.0,2025-08
2025-02-21,Email,9,1387.56,2701.0,,0.0,130.00250624812915,2025-08
2025-02-21,PPC,11,1004.88,,,310.38,0.0,2025-08
2025-02-21,Social Media,2,317.45,,7774.0,79.37,95.0,2025-08
2025-02-22,Email,9,1185.6,2514.0,,0.0,116.3060313919041,2025-08
2025-02-22,PPC,13,1507.08,,,338.46,0.0,2025-08
2025-02-22,Social Media,3,234.14,,10678.0,104.55,150.0,2025-08
2025-02-23,Email,7,656.6700000000001,1743.0,,0.0,87.64628380472836,2025-08
2025-02-23,PPC,13,1314.08,,,277.41,0.0,2025-08
2025-02-23,Social Media,3,442.03,,13021.0,120.76,134.0,2025-08
2025-02-24,Email,7,1134.52,2211.0,,0.0,97.02491251198,2025-09
2025-02-24,PPC,9,1248.09,,,257.91,0.0,2025-09
2025-02-24,Social Media,4,228.93,,11636.0,144.15,188.0,2025-09
2025-02-25,Email,8,1334.3000000000002,2283.0,,0.0,108.44347061828692,2025-09
2025-02-25,PPC,12,892.89,,,326.95,0.0,2025-09
2025-02-25,Social Media,8,732.74,,14637.0,147.19,310.0,2025-09
2025-02-26,Email,10,1439.42,1829.0,,0.0,113.90341142557436,2025-09
2025-02-26,PPC,12,1435.8600000000001,,,268.68,0.0,2025-09
2025-02-26,Social Media,3,261.4,,5942.0,73.07,133.0,2025-09
2025-02-27,Email,5,597.97,1445.0,,0.0,64.4060848005666,2025-09
2025-02-27,PPC,10,932.24,,,278.5,0.0,2025-09
2025-02-27,Social Media,5,320.26,,12269.0,127.95,174.0,2025-09
2025-02-28,Email,5,613.01,1772.0,,0.0,73.95273380082352,2025-09
2025-02-28,PPC,17,1899.24,,,317.39,0.0,2025-09
2025-02-28,Social Media,5,326.73,,12516.0,118.49,193.0,2025-09
2025-03-01,Email,8,1010.53,1602.0,,0.0,94.54449156774388,2025-09
2025-03-01,PPC,16,1800.23,,,293.03,0.0,2025-09
2025-03-01,Social Media,4,465.77,,9894.0,123.31,148.0,2025-09
2025-03-02,Email,5,828.88,1900.0,,0.0,79.18237849430184,2025-09
2025-03-02,PPC,12,1088.61,,,321.68,0.0,2025-09
2025-03-02,Social Media,2,133.38,,12066.0,126.31,125.0,2025-09
2025-03-03,Email,6,832.1700000000001,1689.0,,0.0,80.86729967459624,2025-10
2025-03-03,PPC,16,1851.8,,,316.63,0.0,2025-10
2025-03-03,Social Media,3,474.56,,8557.0,94.29,143.0,2025-10
2025-03-04,Email,7,817.21,1348.0,,0.0,86.60004264158643,2025-10
2025-03-04,PPC,11,1026.73,,,301.6,0.0,2025-10
2025-03-04,Social Media,4,406.03,,12154.0,125.01,163.0,2025-10
2025-03-05,Email,9,1408.1599999999999,1685.0,,0.0,98.38127539867016,2025-10
2025-03-05,PPC,14,1243.42,,,316.36,0.0,2025-10
2025-03-05,Social Media,5,248.75,,11330.0,102.55,186.0,2025-10
2025-03-06,Email,6,822.23,1721.0,,0.0,70.21154475002298,2025-10
2025-03-06,PPC,11,988.0600000000001,,,277.84,0.0,2025-10
2025-03-06,Social Media,5,187.74,,14250.0,141.92,280.0,2025-10
2025-03-07,Email,8,1199.32,2333.0,,0.0,96.09127493387246,2025-10
2025-03-07,PPC,18,1843.3600000000001,,,328.96,0.0,2025-10
2025-03-07,Social Media,3,428.02000000000004,,8924.0,86.21,136.0,2025-10
2025-03-08,Email,5,563.64,1673.0,,0.0,71.02076656212367,2025-10
2025-03-08,PPC,11,1158.19,,,287.62,0.0,2025-10
2025-03-08,Social Media,5,422.3,,13009.0,143.09,221.0,2025-10
2025-03-09,Email,10,1283.53,1847.0,,0.0,113.00019586898593,2025-10
2025-03-09,PPC,17,1434.35,,,385.58,0.0,2025-10
2025-03-09,Social Media,2,87.19,,7535.0,75.63,104.0,2025-10
2025-03-10,Email,5,646.77,1643.0,,0.0,66.0296142704791,2025-11
2025-03-10,PPC,23,2311.16,,,394.14,0.0,2025-11
2025-03-10,Social Media,3,193.73000000000002,,10042.0,90.3,114.0,2025-11
2025-03-11,Email,6,1012.29,1686.0,,0.0,72.10894823592022,2025-11
2025-03-11,PPC,19,1875.35,,,391.2,0.0,2025-11
2025-03-11,Social Media,7,594.42,,11687.0,117.4,264.0,2025-11
2025-03-12,Email,9,1177.75,2118.0,,0.0,105.23799947171204,2025-11
2025-03-12,PPC,16,1851.52,,,321.54,0.0,2025-11
2025-03-12,Social Media,8,639.77,,11579.0,126.94,275.0,2025-11
2025-03-13,Email,8,1114.6,1604.0,,0.0,83.41644541697366,2025-11
2025-03-13,PPC,14,1446.38,,,344.03,0.0,2025-11
2025-03-13,Social Media,5,319.01,,10098.0,122.12,232.0,2025-11
2025-03-14,Email,5,701.39,1001.0,,0.0,62.64384004977477,2025-11
2025-03-14,PPC,15,1482.2,,,293.46,0.0,2025-11
2025-03-14,Social Media,3,239.73999999999998,,10445.0,122.52,160.0,2025-11
2025-03-15,Email,5,514.77,1613.0,,0.0,65.91961500195822,2025-11
2025-03-15,PPC,20,1720.52,,,399.36,0.0,2025-11
2025-03-15,Social Media,2,287.69,,9335.0,80.32,94.0,2025-11
2025-03-16,Email,12,1603.68,2072.0,,0.0,126.24308097976434,2025-11
2025-03-16,PPC,9,1088.77,,,281.2,0.0,2025-11
2025-03-16,Social Media,4,250.32999999999998,,10480.0,107.89,182.0,2025-11
2025-03-17,Email,9,1236.64,1604.0,,0.0,94.61342948670648,2025-12
2025-03-17,PPC,17,1820.92,,,346.43,0.0,2025-12
2025-03-17,Social Media,7,556.18,,11970.0,147.41,252.0,2025-12
2025-03-18,Email,6,637.51,1370.0,,0.0,66.02973484439103,2025-12
2025-03-18,PPC,22,2496.23,,,331.71,0.0,2025-12
2025-03-18,Social Media,4,267.96000000000004,,10412.0,96.98,148.0,2025-12
2025-03-19,Email,10,1282.42,3046.0,,0.0,126.49095650623144,2025-12
2025-03-19,PPC,18,2113.44,,,392.85,0.0,2025-12
2025-03-19,Social Media,4,182.78,,9755.0,104.61,218.0,2025-12
2025-03-20,Email,6,797.46,1101.0,,0.0,72.99594165827267,2025-12
2025-03-20,PPC,15,1505.33,,,286.76,0.0,2025-12
2025-03-20,Social Media,3,180.89,,9582.0,107.73,148.0,2025-12
2025-03-21,Email,10,1347.62,2925.0,,0.0,130.54342810062582,2025-12
2025-03-21,PPC,14,1366.29,,,293.27,0.0,2025-12
2025-03-21,Social Media,3,192.32,,10505.0,107.44,150.0,2025-12
2025-03-22,Email,12,1994.6299999999999,3047.0,,0.0,133.13204740231046,2025-12
2025-03-22,PPC,13,1004.19,,,294.86,0.0,2025-12
2025-03-22,Social Media,3,203.89000000000001,,13296.0,151.1,187.0,2025-12
2025-03-23,Email,6,644.78,1499.0,,0.0,81.76032832161934,2025-12
2025-03-23,PPC,15,1369.0900000000001,,,378.66,0.0,2025-12
2025-03-23,Social Media,3,240.5,,10135.0,108.86,141.0,2025-12
2025-03-24,Email,8,978.98,2141.0,,0.0,95.4267004834566,2025-13
2025-03-24,PPC,20,1568.7,,,360.28,0.0,2025-13
2025-03-24,Social Media,5,299.65,,17819.0,151.43,218.0,2025-13
2025-03-25,Email,6,841.72,1621.0,,0.0,81.12949830445756,2025-13
2025-03-25,PPC,16,1848.17,,,385.7,0.0,2025-13
2025-03-25,Social Media,2,70.63,,8690.0,76.0,100.0,2025-13
2025-03-26,Email,7,1011.4300000000001,1983.0,,0.0,97.86696515607969,2025-13
2025-03-26,PPC,19,1879.49,,,368.78,0.0,2025-13
2025-03-26,Social Media,2,65.46,,12983.0,112.41,128.0,2025-13
2025-03-27,Email,7,1151.56,2185.0,,0.0,90.63725775525933,2025-13
2025-03-27,PPC,16,2025.8700000000001,,,360.04,0.0,2025-13
2025-03-27,Social Media,4,313.03999999999996,,12363.0,136.24,150.0,2025-13
2025-03-28,Email,9,1349.77,2904.0,,0.0,118.43845077165908,2025-13
2025-03-28,PPC,20,1919.0,,,405.91,0.0,2025-13
2025-03-28,Social Media,6,553.99,,10979.0,120.29,207.0,2025-13
2025-03-29,Email,6,839.4200000000001,1622.0,,0.0,73.2685416399913,2025-13
2025-03-29,PPC,19,1898.18,,,341.92,0.0,2025-13
2025-03-29,Social Media,7,566.95,,12137.0,142.11,242.0,2025-13
2025-03-30,Email,7,813.02,1798.0,,0.0,95.12545556538804,2025-13
2025-03-30,PPC,14,1422.03,,,304.16,0.0,2025-13
2025-03-30,Social Media,2,145.03,,8815.0,90.54,88.0,2025-13
2025-03-31,Email,5,597.28,1192.0,,0.0,78.00705070930798,2025-14
2025-03-31,PPC,11,969.49,,,281.21,0.0,2025-14
2025-03-31,Social Media,4,206.21,,16333.0,147.15,162.0,2025-14
2025-04-01,Email,6,714.25,1676.0,,0.0,71.9111235430172,2025-14
2025-04-01,PPC,20,1890.78,,,395.54,0.0,2025-14
2025-04-01,Social Media,4,187.99,,9316.0,114.84,217.0,2025-14
2025-04-02,Email,10,1163.79,2213.0,,0.0,135.83541435526342,2025-14
2025-04-02,PPC,15,2002.38,,,332.1,0.0,2025-14
2025-04-02,Social Media,3,140.21,,12917.0,135.35,137.0,2025-14
2025-04-03,Email,8,1111.43,2175.0,,0.0,111.77761290037743,2025-14
2025-04-03,PPC,13,1107.71,,,313.37,0.0,2025-14
2025-04-03,Social Media,5,367.76,,16258.0,141.0,213.0,2025-14
2025-04-04,Email,12,1649.3600000000001,2422.0,,0.0,135.73536417268397,2025-14
2025-04-04,PPC,14,1436.16,,,296.83,0.0,2025-14
2025-04-04,Social Media,4,197.78,,18099.0,153.38,194.0,2025-14
2025-04-05,Email,8,935.23,1537.0,,0.0,87.70627429278943,2025-14
2025-04-05,PPC,15,1337.1399999999999,,,274.91,0.0,2025-14
2025-04-05,Social Media,2,121.86,,9391.0,80.18,102.0,2025-14
2025-04-06,Email,6,654.51,1557.0,,0.0,85.68791649103382,2025-14
2025-04-06,PPC,26,2811.22,,,364.57,0.0,2025-14
2025-04-06,Social Media,5,340.86,,12725.0,155.89,177.0,2025-14
2025-04-07,Email,10,941.51,3009.0,,0.0,140.67783717315083,2025-15
2025-04-07,PPC,26,2569.29,,,393.68,0.0,2025-15
2025-04-07,Social Media,4,270.89,,8971.0,107.18,143.0,2025-15
2025-04-08,Email,11,1324.01,2121.0,,0.0,135.673562052976,2025-15
2025-04-08,PPC,16,1596.45,,,350.2,0.0,2025-15
2025-04-08,Social Media,3,228.31,,9403.0,105.63,151.0,2025-15
